File Name,LM_21APR23_zymo.pcrd,,,,,
Created By User,admin,,,,,
Notes,Zymo wastewater extracts ran on N1. Zymo wastewater extracts without BCOV spike in ran on BCOV,,,,,
ID,,,,,,
Run Started,04/21/2023 18:36:32 UTC,,,,,
Run Ended,04/21/2023 19:43:06 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,95,,,,,
Protocol File Name,SARS-CoV-2 TaqPath Protocol.prcl,,,,,
Plate Setup File Name,LM_21APR23_zymo.pltd,,,,,
Base Serial Number,CT053861,,,,,
Optical Head Serial Number,786BR06571,,,,,
CFX Maestro Version,5.2.008.0222. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,5,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
I14,FAM,BCOV,Unkn,MI_233,NaN,NaN
I15,FAM,BCOV,Unkn,MI_233,NaN,NaN
I16,FAM,BCOV,Unkn,MI_231,NaN,NaN
I17,FAM,BCOV,Unkn,MI_231,NaN,NaN
I18,FAM,BCOV,Unkn,MI_231,NaN,NaN
I19,FAM,BCOV,Unkn,MI_229,NaN,NaN
I20,FAM,BCOV,Unkn,MI_229,NaN,NaN
I21,FAM,BCOV,Unkn,MI_229,NaN,NaN
I22,FAM,BCOV,Unkn,MI_227,NaN,NaN
I23,FAM,BCOV,Unkn,MI_227,NaN,NaN
I24,FAM,BCOV,Unkn,MI_227,NaN,NaN
K01,FAM,N1,Unkn,MI_142,33.1240188519436,NaN
K02,FAM,N1,Unkn,MI_142,32.9333645456726,NaN
K03,FAM,N1,Unkn,MI_142,33.1711252068445,NaN
K04,FAM,BCOV,Unkn,MI_241,NaN,NaN
K05,FAM,BCOV,Unkn,MI_241,NaN,NaN
K06,FAM,BCOV,Unkn,MI_241,NaN,NaN
K07,FAM,BCOV,Unkn,CC_239,NaN,NaN
K08,FAM,BCOV,Unkn,CC_239,NaN,NaN
K09,FAM,BCOV,Unkn,CC_239,NaN,NaN
K10,FAM,BCOV,Unkn,CC_237,NaN,NaN
K11,FAM,BCOV,Unkn,CC_237,NaN,NaN
K12,FAM,BCOV,Unkn,CC_237,NaN,NaN
K13,FAM,BCOV,Unkn,CC_233,NaN,NaN
K14,FAM,BCOV,Unkn,CC_233,NaN,NaN
K15,FAM,BCOV,Unkn,CC_233,NaN,NaN
K16,FAM,BCOV,Unkn,CC_231,NaN,NaN
K17,FAM,BCOV,Unkn,CC_231,NaN,NaN
K18,FAM,BCOV,Unkn,CC_231,NaN,NaN
K19,FAM,BCOV,Unkn,CC_229,NaN,NaN
K20,FAM,BCOV,Unkn,CC_229,NaN,NaN
K21,FAM,BCOV,Unkn,CC_229,NaN,NaN
K22,FAM,BCOV,Unkn,CC_227,24.3895073047993,NaN
K23,FAM,BCOV,Unkn,CC_227,24.2368235125251,NaN
K24,FAM,BCOV,Unkn,CC_227,24.2139460368571,NaN
M01,FAM,N1,Unkn,NO_147,33.675375354385,NaN
M02,FAM,N1,Unkn,NO_147,34.0154603651561,NaN
M03,FAM,N1,Unkn,NO_147,34.1116139087559,NaN
M04,FAM,BCOV,Unkn,CC_241,NaN,NaN
M05,FAM,BCOV,Unkn,CC_241,NaN,NaN
M06,FAM,BCOV,Unkn,CC_241,NaN,NaN
M07,FAM,BCOV,Unkn,NO_236,NaN,NaN
M08,FAM,BCOV,Unkn,NO_236,NaN,NaN
M09,FAM,BCOV,Unkn,NO_236,NaN,NaN
M10,FAM,BCOV,Unkn,MI_236,NaN,NaN
M11,FAM,BCOV,Unkn,MI_236,NaN,NaN
M12,FAM,BCOV,Unkn,MI_236,NaN,NaN
M13,FAM,BCOV,Unkn,BCOV,6.59420065559962,NaN
M14,FAM,BCOV,Unkn,BCOV,6.39134168408152,NaN
M15,FAM,BCOV,Unkn,BCOV,6.187438060428,NaN
M16,FAM,BCOV,Unkn,NO_226,NaN,NaN
M17,FAM,BCOV,Unkn,NO_226,NaN,NaN
M18,FAM,BCOV,Unkn,NO_226,NaN,NaN
M19,FAM,BCOV,Unkn,MI_226,NaN,NaN
M20,FAM,BCOV,Unkn,MI_226,39.2851095393358,NaN
M21,FAM,BCOV,Unkn,MI_226,NaN,NaN
M22,FAM,BCOV,Unkn,CC_226,NaN,NaN
M23,FAM,BCOV,Unkn,CC_226,NaN,NaN
M24,FAM,BCOV,Unkn,CC_226,NaN,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,18.590954862132,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,18.8083874625603,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,18.6518080309713,NaN
O04,FAM,BCOV,Unkn,CC_236,NaN,NaN
O05,FAM,BCOV,Unkn,CC_236,NaN,NaN
O06,FAM,BCOV,Unkn,CC_236,NaN,NaN
O07,FAM,BCOV,Unkn,NO_235,NaN,NaN
O08,FAM,BCOV,Unkn,NO_235,NaN,NaN
O09,FAM,BCOV,Unkn,NO_235,NaN,NaN
O10,FAM,BCOV,Unkn,MI_235,NaN,NaN
O11,FAM,BCOV,Unkn,MI_235,NaN,NaN
O12,FAM,BCOV,Unkn,MI_235,NaN,NaN
O13,FAM,BCOV,Unkn,BLANK,NaN,NaN
O14,FAM,BCOV,Unkn,BLANK,NaN,NaN
O15,FAM,BCOV,Unkn,BLANK,NaN,NaN
O16,FAM,BCOV,Unkn,NO_225,NaN,NaN
O17,FAM,BCOV,Unkn,NO_225,NaN,NaN
O18,FAM,BCOV,Unkn,NO_225,NaN,NaN
O19,FAM,BCOV,Unkn,MI_225,NaN,NaN
O20,FAM,BCOV,Unkn,MI_225,NaN,NaN
O21,FAM,BCOV,Unkn,MI_225,NaN,NaN
O22,FAM,BCOV,Unkn,CC_225,NaN,NaN
O23,FAM,BCOV,Unkn,CC_225,NaN,NaN
O24,FAM,BCOV,Unkn,CC_225,NaN,NaN
