Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_226_A,38.31984106,NaN
A02,FAM,N1,Unkn,NO_226_A,NaN,NaN
A03,FAM,N1,Unkn,NO_226_A,36.39343508,NaN
A05,FAM,N1,Unkn,MI_226_A,37.91326563,NaN
A06,FAM,N1,Unkn,MI_226_A,38.08001862,NaN
A07,FAM,N1,Unkn,MI_226_A,37.40541123,NaN
A09,FAM,N1,Unkn,CC_226_A,36.21847478,NaN
A10,FAM,N1,Unkn,CC_226_A,37.03862518,NaN
A11,FAM,N1,Unkn,CC_226_A,35.62569821,NaN
A13,FAM,N2,Unkn,NO_226_A,NaN,NaN
A14,FAM,N2,Unkn,NO_226_A,NaN,NaN
A15,FAM,N2,Unkn,NO_226_A,39.45806773,NaN
A16,FAM,N2,Unkn,MI_226_A,38.78121513,NaN
A17,FAM,N2,Unkn,MI_226_A,NaN,NaN
A18,FAM,N2,Unkn,MI_226_A,38.50296121,NaN
A19,FAM,N2,Unkn,CC_226_A,36.10667655,NaN
A20,FAM,N2,Unkn,CC_226_A,37.38138569,NaN
A21,FAM,N2,Unkn,CC_226_A,39.65124375,NaN
A22,FAM,BCOV,Unkn,NO_226_B,28.7447834,NaN
A23,FAM,BCOV,Unkn,NO_226_B,28.69610482,NaN
A24,FAM,BCOV,Unkn,NO_226_B,28.54980769,NaN
C01,FAM,N1,Unkn,NO_226_B,NaN,NaN
C02,FAM,N1,Unkn,NO_226_B,37.82627838,NaN
C03,FAM,N1,Unkn,NO_226_B,NaN,NaN
C05,FAM,N1,Unkn,MI_226_B,NaN,NaN
C06,FAM,N1,Unkn,MI_226_B,36.46441732,NaN
C07,FAM,N1,Unkn,MI_226_B,NaN,NaN
C09,FAM,N1,Unkn,CC_226_B,35.65540967,NaN
C10,FAM,N1,Unkn,CC_226_B,35.69351203,NaN
C11,FAM,N1,Unkn,CC_226_B,35.64542313,NaN
C13,FAM,N2,Unkn,NO_226_B,NaN,NaN
C14,FAM,N2,Unkn,NO_226_B,NaN,NaN
C15,FAM,N2,Unkn,NO_226_B,NaN,NaN
C16,FAM,N2,Unkn,MI_226_B,38.36885977,NaN
C17,FAM,N2,Unkn,MI_226_B,NaN,NaN
C18,FAM,N2,Unkn,MI_226_B,38.94858423,NaN
C19,FAM,N2,Unkn,CC_226_B,39.59091477,NaN
C20,FAM,N2,Unkn,CC_226_B,37.10243074,NaN
C21,FAM,N2,Unkn,CC_226_B,37.91290257,NaN
C22,FAM,BCOV,Unkn,MI_226_B,28.44635631,NaN
C23,FAM,BCOV,Unkn,MI_226_B,28.27477468,NaN
C24,FAM,BCOV,Unkn,MI_226_B,27.73138466,NaN
E01,FAM,N1,Unkn,NO_226_C,NaN,NaN
E02,FAM,N1,Unkn,NO_226_C,NaN,NaN
E03,FAM,N1,Unkn,NO_226_C,38.17929441,NaN
E05,FAM,N1,Unkn,MI_226_C,38.08716457,NaN
E06,FAM,N1,Unkn,MI_226_C,37.02255411,NaN
E07,FAM,N1,Unkn,MI_226_C,38.35704699,NaN
E09,FAM,N1,Unkn,CC_226_C,34.8787973,NaN
E10,FAM,N1,Unkn,CC_226_C,36.58692982,NaN
E11,FAM,N1,Unkn,CC_226_C,35.40877786,NaN
E13,FAM,N2,Unkn,NO_226_C,NaN,NaN
E14,FAM,N2,Unkn,NO_226_C,NaN,NaN
E15,FAM,N2,Unkn,NO_226_C,39.35335918,NaN
E16,FAM,N2,Unkn,MI_226_C,37.5756303,NaN
E17,FAM,N2,Unkn,MI_226_C,38.17547002,NaN
E18,FAM,N2,Unkn,MI_226_C,38.1374177,NaN
E19,FAM,N2,Unkn,CC_226_C,36.46351557,NaN
E20,FAM,N2,Unkn,CC_226_C,37.1320763,NaN
E21,FAM,N2,Unkn,CC_226_C,36.88188546,NaN
E22,FAM,BCOV,Unkn,CC_226_B,28.37442814,NaN
E23,FAM,BCOV,Unkn,CC_226_B,28.92010869,NaN
E24,FAM,BCOV,Unkn,CC_226_B,28.41370158,NaN
G01,FAM,N1,Unkn,NO_226_D,37.84644906,NaN
G02,FAM,N1,Unkn,NO_226_D,37.94781767,NaN
G03,FAM,N1,Unkn,NO_226_D,NaN,NaN
G05,FAM,N1,Unkn,MI_226_D,35.86182968,NaN
G06,FAM,N1,Unkn,MI_226_D,37.72171617,NaN
G07,FAM,N1,Unkn,MI_226_D,35.90982169,NaN
G09,FAM,N1,Unkn,CC_226_D,35.43398278,NaN
G10,FAM,N1,Unkn,CC_226_D,36.07915254,NaN
G11,FAM,N1,Unkn,CC_226_D,37.08702274,NaN
G13,FAM,N2,Unkn,NO_226_D,NaN,NaN
G14,FAM,N2,Unkn,NO_226_D,39.66113328,NaN
G15,FAM,N2,Unkn,NO_226_D,37.59999163,NaN
G16,FAM,N2,Unkn,MI_226_D,37.33515379,NaN
G17,FAM,N2,Unkn,MI_226_D,39.24576105,NaN
G18,FAM,N2,Unkn,MI_226_D,37.63480632,NaN
G19,FAM,N2,Unkn,CC_226_D,37.04423164,NaN
G20,FAM,N2,Unkn,CC_226_D,35.87369644,NaN
G21,FAM,N2,Unkn,CC_226_D,36.75505294,NaN
G22,FAM,BCOV,Unkn,CG_226,19.37136782,NaN
G23,FAM,BCOV,Unkn,CG_226,19.21282764,NaN
G24,FAM,BCOV,Unkn,CG_226,19.42260642,NaN
I01,FAM,N1,Unkn,NO_226_E,NaN,NaN
I02,FAM,N1,Unkn,NO_226_E,37.07774326,NaN
I03,FAM,N1,Unkn,NO_226_E,38.27117143,NaN
I05,FAM,N1,Unkn,MI_226_E,36.71323806,NaN
I06,FAM,N1,Unkn,MI_226_E,NaN,NaN
I07,FAM,N1,Unkn,MI_226_E,NaN,NaN
I09,FAM,N1,Unkn,CC_226_E,37.05239491,NaN
I10,FAM,N1,Unkn,CC_226_E,35.39884564,NaN
I11,FAM,N1,Unkn,CC_226_E,35.77925024,NaN
I13,FAM,N2,Unkn,NO_226_E,39.38833926,NaN
I14,FAM,N2,Unkn,NO_226_E,NaN,NaN
I15,FAM,N2,Unkn,NO_226_E,NaN,NaN
I16,FAM,N2,Unkn,MI_226_E,39.58203263,NaN
I17,FAM,N2,Unkn,MI_226_E,39.43930561,NaN
I18,FAM,N2,Unkn,MI_226_E,37.21110051,NaN
