Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B01,FAM,N1,Unkn,NO_217_A,NaN,NaN
B02,FAM,N1,Unkn,NO_217_A,NaN,NaN
B03,FAM,N1,Unkn,NO_217_A,38.05764229,NaN
B05,FAM,N1,Unkn,MI_217_A,37.13642079,NaN
B06,FAM,N1,Unkn,MI_217_A,37.06544561,NaN
B07,FAM,N1,Unkn,MI_217_A,36.92768659,NaN
B09,FAM,N1,Unkn,CC_217_A,37.32244383,NaN
B10,FAM,N1,Unkn,CC_217_A,37.10636033,NaN
B11,FAM,N1,Unkn,CC_217_A,36.99988158,NaN
B13,FAM,N2,Unkn,NO_217_A,NaN,NaN
B14,FAM,N2,Unkn,NO_217_A,NaN,NaN
B15,FAM,N2,Unkn,NO_217_A,NaN,NaN
B16,FAM,N2,Unkn,MI_217_A,NaN,NaN
B17,FAM,N2,Unkn,MI_217_A,39.98094667,NaN
B18,FAM,N2,Unkn,MI_217_A,NaN,NaN
B19,FAM,N2,Unkn,CC_217_A,NaN,NaN
B20,FAM,N2,Unkn,CC_217_A,37.91975821,NaN
B21,FAM,N2,Unkn,CC_217_A,38.3809721,NaN
B22,FAM,BCOV,Unkn,NO_217_B,28.30419313,NaN
B23,FAM,BCOV,Unkn,NO_217_B,28.43156883,NaN
B24,FAM,BCOV,Unkn,NO_217_B,28.37609195,NaN
D01,FAM,N1,Unkn,NO_217_B,NaN,NaN
D02,FAM,N1,Unkn,NO_217_B,NaN,NaN
D03,FAM,N1,Unkn,NO_217_B,NaN,NaN
D05,FAM,N1,Unkn,MI_217_B,39.31367989,NaN
D06,FAM,N1,Unkn,MI_217_B,37.06157423,NaN
D07,FAM,N1,Unkn,MI_217_B,37.20974745,NaN
D09,FAM,N1,Unkn,CC_217_B,38.44579225,NaN
D10,FAM,N1,Unkn,CC_217_B,37.57936015,NaN
D11,FAM,N1,Unkn,CC_217_B,36.75720506,NaN
D13,FAM,N2,Unkn,NO_217_B,NaN,NaN
D14,FAM,N2,Unkn,NO_217_B,NaN,NaN
D15,FAM,N2,Unkn,NO_217_B,NaN,NaN
D16,FAM,N2,Unkn,MI_217_B,37.50011815,NaN
D17,FAM,N2,Unkn,MI_217_B,NaN,NaN
D18,FAM,N2,Unkn,MI_217_B,37.95427805,NaN
D19,FAM,N2,Unkn,CC_217_B,39.31495942,NaN
D20,FAM,N2,Unkn,CC_217_B,38.41951049,NaN
D21,FAM,N2,Unkn,CC_217_B,39.19199278,NaN
D22,FAM,BCOV,Unkn,MI_217_B,29.03103229,NaN
D23,FAM,BCOV,Unkn,MI_217_B,28.89903374,NaN
D24,FAM,BCOV,Unkn,MI_217_B,28.93497418,NaN
