Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
F10,FAM,N1,Unkn,CC_231_C,NaN,NaN
F11,FAM,N1,Unkn,CC_231_C,36.51141603,NaN
F13,FAM,N2,Unkn,NO_231_C,NaN,NaN
F14,FAM,N2,Unkn,NO_231_C,NaN,NaN
F15,FAM,N2,Unkn,NO_231_C,NaN,NaN
F16,FAM,N2,Unkn,MI_231_C,37.2773759,NaN
F17,FAM,N2,Unkn,MI_231_C,36.21032509,NaN
F18,FAM,N2,Unkn,MI_231_C,36.30508478,NaN
F19,FAM,N2,Unkn,CC_231_C,NaN,NaN
F20,FAM,N2,Unkn,CC_231_C,NaN,NaN
F21,FAM,N2,Unkn,CC_231_C,39.15237635,NaN
F22,FAM,BCOV,Unkn,CC_231_B,28.4543119,NaN
F23,FAM,BCOV,Unkn,CC_231_B,28.76151668,NaN
F24,FAM,BCOV,Unkn,CC_231_B,28.48189225,NaN
H01,FAM,N1,Unkn,NO_231_D,NaN,NaN
H02,FAM,N1,Unkn,NO_231_D,37.94543511,NaN
H03,FAM,N1,Unkn,NO_231_D,37.49726622,NaN
H05,FAM,N1,Unkn,MI_231_D,37.97451354,NaN
H06,FAM,N1,Unkn,MI_231_D,35.78785194,NaN
H07,FAM,N1,Unkn,MI_231_D,36.09686919,NaN
H09,FAM,N1,Unkn,CC_231_D,36.52591513,NaN
H10,FAM,N1,Unkn,CC_231_D,36.71577053,NaN
H11,FAM,N1,Unkn,CC_231_D,NaN,NaN
H13,FAM,N2,Unkn,NO_231_D,37.69992328,NaN
H14,FAM,N2,Unkn,NO_231_D,37.72443541,NaN
H15,FAM,N2,Unkn,NO_231_D,36.76862827,NaN
H16,FAM,N2,Unkn,MI_231_D,37.65052121,NaN
H17,FAM,N2,Unkn,MI_231_D,36.52722011,NaN
H18,FAM,N2,Unkn,MI_231_D,36.99743131,NaN
H19,FAM,N2,Unkn,CC_231_D,39.28149873,NaN
H20,FAM,N2,Unkn,CC_231_D,39.09074116,NaN
H21,FAM,N2,Unkn,CC_231_D,39.15230469,NaN
H22,FAM,BCOV,Unkn,CG_231,18.80183483,NaN
H23,FAM,BCOV,Unkn,CG_231,18.79506531,NaN
H24,FAM,BCOV,Unkn,CG_231,18.73121691,NaN
J01,FAM,N1,Unkn,NO_231_E,36.09554931,NaN
J02,FAM,N1,Unkn,NO_231_E,37.70171932,NaN
J03,FAM,N1,Unkn,NO_231_E,37.60241419,NaN
J05,FAM,N1,Unkn,MI_231_E,35.47211489,NaN
J06,FAM,N1,Unkn,MI_231_E,36.961283,NaN
J07,FAM,N1,Unkn,MI_231_E,35.34864454,NaN
J09,FAM,N1,Unkn,CC_231_E,37.51947458,NaN
J10,FAM,N1,Unkn,CC_231_E,36.04497377,NaN
J11,FAM,N1,Unkn,CC_231_E,37.72998446,NaN
J13,FAM,N2,Unkn,NO_231_E,NaN,NaN
J14,FAM,N2,Unkn,NO_231_E,37.99874875,NaN
J15,FAM,N2,Unkn,NO_231_E,38.18162836,NaN
J16,FAM,N2,Unkn,MI_231_E,NaN,NaN
J17,FAM,N2,Unkn,MI_231_E,39.28013577,NaN
J18,FAM,N2,Unkn,MI_231_E,37.35488905,NaN
J19,FAM,N2,Unkn,CC_231_E,NaN,NaN
J20,FAM,N2,Unkn,CC_231_E,NaN,NaN
J21,FAM,N2,Unkn,CC_231_E,38.21860542,NaN
J22,FAM,BCOV,Unkn,NO_RNA_231,7.214058056,NaN
J23,FAM,BCOV,Unkn,NO_RNA_231,7.173113134,NaN
J24,FAM,BCOV,Unkn,NO_RNA_231,7.581096094,NaN
L01,FAM,N1,Unkn,NO_231_F,37.96948273,NaN
L02,FAM,N1,Unkn,NO_231_F,37.67918614,NaN
L03,FAM,N1,Unkn,NO_231_F,NaN,NaN
L05,FAM,N1,Unkn,MI_231_F,36.26890842,NaN
L06,FAM,N1,Unkn,MI_231_F,36.35408067,NaN
L07,FAM,N1,Unkn,MI_231_F,35.3397884,NaN
L09,FAM,N1,Unkn,CC_231_F,NaN,NaN
L10,FAM,N1,Unkn,CC_231_F,37.54551714,NaN
L11,FAM,N1,Unkn,CC_231_F,NaN,NaN
L13,FAM,N2,Unkn,NO_231_F,37.95791753,NaN
L14,FAM,N2,Unkn,NO_231_F,NaN,NaN
L15,FAM,N2,Unkn,NO_231_F,NaN,NaN
L16,FAM,N2,Unkn,MI_231_F,39.68255895,NaN
L17,FAM,N2,Unkn,MI_231_F,38.32678637,NaN
L18,FAM,N2,Unkn,MI_231_F,38.2183073,NaN
L19,FAM,N2,Unkn,CC_231_F,38.61654517,NaN
L20,FAM,N2,Unkn,CC_231_F,38.23270603,NaN
L21,FAM,N2,Unkn,CC_231_F,NaN,NaN
L22,FAM,BCOV,Unkn,MI_RNA_231,3.226595436,NaN
L23,FAM,BCOV,Unkn,MI_RNA_231,7.22260717,NaN
L24,FAM,BCOV,Unkn,MI_RNA_231,7.593826631,NaN
N01,FAM,N1,Unkn,BLANK_231,36.17772877,NaN
N02,FAM,N1,Unkn,BLANK_231,37.81657531,NaN
N03,FAM,N1,Unkn,BLANK_231,NaN,NaN
N13,FAM,N2,Unkn,BLANK_231,NaN,NaN
N14,FAM,N2,Unkn,BLANK_231,NaN,NaN
N15,FAM,N2,Unkn,BLANK_231,NaN,NaN
N22,FAM,BCOV,Unkn,CC_RNA_231,7.335274657,NaN
N23,FAM,BCOV,Unkn,CC_RNA_231,7.18567351,NaN
N24,FAM,BCOV,Unkn,CC_RNA_231,7.632092896,NaN
P01,FAM,N1,Unkn,SARS-CoV-2_231,17.4509911,NaN
P02,FAM,N1,Unkn,SARS-CoV-2_231,17.42999793,NaN
P03,FAM,N1,Unkn,SARS-CoV-2_231,17.47781335,NaN
P13,FAM,N2,Unkn,SARS-CoV-2_231,18.35734256,NaN
P14,FAM,N2,Unkn,SARS-CoV-2_231,18.36358263,NaN
P15,FAM,N2,Unkn,SARS-CoV-2_231,18.39343083,NaN
P22,FAM,BCOV,Unkn,H2O_RNA_231,7.511065149,NaN
P23,FAM,BCOV,Unkn,H2O_RNA_231,7.616764544,NaN
P24,FAM,BCOV,Unkn,H2O_RNA_231,7.488681537,NaN
