Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
E15,FAM,N2,Unkn,NO_208_C,NaN,NaN
E16,FAM,N2,Unkn,MI_208_C,36.5518773,NaN
E17,FAM,N2,Unkn,MI_208_C,36.7234582,NaN
E18,FAM,N2,Unkn,MI_208_C,36.6651396,NaN
E19,FAM,N2,Unkn,CC_208_C,36.9685131,NaN
E20,FAM,N2,Unkn,CC_208_C,36.3492165,NaN
E21,FAM,N2,Unkn,CC_208_C,36.4547091,NaN
E22,FAM,BCOV,Unkn,CC_208_B,30.4894478,NaN
E23,FAM,BCOV,Unkn,CC_208_B,30.5636226,NaN
E24,FAM,BCOV,Unkn,CC_208_B,31.154956,NaN
G01,FAM,N1,Unkn,NO_208_D,35.1212299,NaN
G02,FAM,N1,Unkn,NO_208_D,36.6203012,NaN
G03,FAM,N1,Unkn,NO_208_D,36.4247317,NaN
G05,FAM,N1,Unkn,MI_208_D,35.895996,NaN
G06,FAM,N1,Unkn,MI_208_D,35.5883127,NaN
G07,FAM,N1,Unkn,MI_208_D,35.6231262,NaN
G09,FAM,N1,Unkn,CC_208_D,35.1665511,NaN
G10,FAM,N1,Unkn,CC_208_D,36.1673681,NaN
G11,FAM,N1,Unkn,CC_208_D,35.1652876,NaN
G13,FAM,N2,Unkn,NO_208_D,37.7532738,NaN
G14,FAM,N2,Unkn,NO_208_D,37.2570361,NaN
G15,FAM,N2,Unkn,NO_208_D,37.3839835,NaN
G16,FAM,N2,Unkn,MI_208_D,36.5017313,NaN
G17,FAM,N2,Unkn,MI_208_D,36.8988214,NaN
G18,FAM,N2,Unkn,MI_208_D,37.2839752,NaN
G19,FAM,N2,Unkn,CC_208_D,36.4813703,NaN
G20,FAM,N2,Unkn,CC_208_D,36.594471,NaN
G21,FAM,N2,Unkn,CC_208_D,36.4762506,NaN
G22,FAM,BCOV,Unkn,CG_208,21.0030565,NaN
G23,FAM,BCOV,Unkn,CG_208,21.0152961,NaN
G24,FAM,BCOV,Unkn,CG_208,21.0874644,NaN
I01,FAM,N1,Unkn,NO_208_E,35.472483,NaN
I02,FAM,N1,Unkn,NO_208_E,36.186247,NaN
I03,FAM,N1,Unkn,NO_208_E,36.0848178,NaN
I05,FAM,N1,Unkn,MI_208_E,36.2984288,NaN
I06,FAM,N1,Unkn,MI_208_E,36.8386225,NaN
I07,FAM,N1,Unkn,MI_208_E,36.5663742,NaN
I09,FAM,N1,Unkn,CC_208_E,35.4213496,NaN
I10,FAM,N1,Unkn,CC_208_E,35.5307708,NaN
I11,FAM,N1,Unkn,CC_208_E,35.5184242,NaN
I13,FAM,N2,Unkn,NO_208_E,38.211822,NaN
I14,FAM,N2,Unkn,NO_208_E,38.3571884,NaN
I15,FAM,N2,Unkn,NO_208_E,37.200841,NaN
I16,FAM,N2,Unkn,MI_208_E,38.1974423,NaN
I17,FAM,N2,Unkn,MI_208_E,37.97306,NaN
I18,FAM,N2,Unkn,MI_208_E,38.2394849,NaN
I19,FAM,N2,Unkn,CC_208_E,38.9704114,NaN
I20,FAM,N2,Unkn,CC_208_E,36.2263112,NaN
I21,FAM,N2,Unkn,CC_208_E,36.9927175,NaN
I22,FAM,BCOV,Unkn,NO_RNA_208,10.1402768,NaN
I23,FAM,BCOV,Unkn,NO_RNA_208,10.4930189,NaN
I24,FAM,BCOV,Unkn,NO_RNA_208,10.4380294,NaN
K01,FAM,N1,Unkn,NO_208_F,36.6955637,NaN
K02,FAM,N1,Unkn,NO_208_F,36.605927,NaN
K03,FAM,N1,Unkn,NO_208_F,36.1559142,NaN
K05,FAM,N1,Unkn,MI_208_F,35.5901715,NaN
K06,FAM,N1,Unkn,MI_208_F,37.3353358,NaN
K07,FAM,N1,Unkn,MI_208_F,37.0282905,NaN
K09,FAM,N1,Unkn,CC_208_F,35.2669095,NaN
K10,FAM,N1,Unkn,CC_208_F,35.0136111,NaN
K11,FAM,N1,Unkn,CC_208_F,35.3324056,NaN
K13,FAM,N2,Unkn,NO_208_F,37.3358922,NaN
K14,FAM,N2,Unkn,NO_208_F,37.5629451,NaN
K15,FAM,N2,Unkn,NO_208_F,37.0263401,NaN
K16,FAM,N2,Unkn,MI_208_F,36.9176645,NaN
K17,FAM,N2,Unkn,MI_208_F,37.5504595,NaN
K18,FAM,N2,Unkn,MI_208_F,37.1124129,NaN
K19,FAM,N2,Unkn,CC_208_F,36.4901213,NaN
K20,FAM,N2,Unkn,CC_208_F,36.0466434,NaN
K21,FAM,N2,Unkn,CC_208_F,36.2219185,NaN
K22,FAM,BCOV,Unkn,MI_RNA_208,9.77003451,NaN
K23,FAM,BCOV,Unkn,MI_RNA_208,9.85683433,NaN
K24,FAM,BCOV,Unkn,MI_RNA_208,9.68836507,NaN
M01,FAM,N1,Unkn,BLANK_208,NaN,NaN
M02,FAM,N1,Unkn,BLANK_208,NaN,NaN
M03,FAM,N1,Unkn,BLANK_208,NaN,NaN
M13,FAM,N2,Unkn,BLANK_208,NaN,NaN
M14,FAM,N2,Unkn,BLANK_208,NaN,NaN
M15,FAM,N2,Unkn,BLANK_208,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_208,10.5817478,NaN
M23,FAM,BCOV,Unkn,CC_RNA_208,9.56009628,NaN
M24,FAM,BCOV,Unkn,CC_RNA_208,9.62745168,NaN
O01,FAM,N1,Unkn,SARS-CoV-2_208,17.268814,NaN
O02,FAM,N1,Unkn,SARS-CoV-2_208,17.3237002,NaN
O03,FAM,N1,Unkn,SARS-CoV-2_208,17.2008577,NaN
O13,FAM,N2,Unkn,SARS-CoV-2_208,17.8205024,NaN
O14,FAM,N2,Unkn,SARS-CoV-2_208,17.7642218,NaN
O15,FAM,N2,Unkn,SARS-CoV-2_208,17.6716487,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_208,9.00114292,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_208,9.3480967,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_208,9.90976524,NaN
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
