Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_216_A,39.14270094,NaN
A02,FAM,N1,Unkn,NO_216_A,NaN,NaN
A03,FAM,N1,Unkn,NO_216_A,NaN,NaN
A05,FAM,N1,Unkn,MI_216_A,38.22023423,NaN
A06,FAM,N1,Unkn,MI_216_A,38.54431921,NaN
A07,FAM,N1,Unkn,MI_216_A,38.25183877,NaN
A09,FAM,N1,Unkn,CC_216_A,NaN,NaN
A10,FAM,N1,Unkn,CC_216_A,37.72382236,NaN
A11,FAM,N1,Unkn,CC_216_A,NaN,NaN
A13,FAM,N2,Unkn,NO_216_A,NaN,NaN
A14,FAM,N2,Unkn,NO_216_A,NaN,NaN
A15,FAM,N2,Unkn,NO_216_A,NaN,NaN
A16,FAM,N2,Unkn,MI_216_A,39.2600824,NaN
A17,FAM,N2,Unkn,MI_216_A,38.27292422,NaN
A18,FAM,N2,Unkn,MI_216_A,NaN,NaN
A19,FAM,N2,Unkn,CC_216_A,NaN,NaN
A20,FAM,N2,Unkn,CC_216_A,NaN,NaN
A21,FAM,N2,Unkn,CC_216_A,39.79422854,NaN
A22,FAM,BCOV,Unkn,NO_216_B,28.92906698,NaN
A23,FAM,BCOV,Unkn,NO_216_B,28.84775227,NaN
A24,FAM,BCOV,Unkn,NO_216_B,28.76349335,NaN
C01,FAM,N1,Unkn,NO_216_B,NaN,NaN
C02,FAM,N1,Unkn,NO_216_B,NaN,NaN
C03,FAM,N1,Unkn,NO_216_B,NaN,NaN
C05,FAM,N1,Unkn,MI_216_B,37.01107969,NaN
C06,FAM,N1,Unkn,MI_216_B,38.00450419,NaN
C07,FAM,N1,Unkn,MI_216_B,NaN,NaN
C09,FAM,N1,Unkn,CC_216_B,37.83442145,NaN
C10,FAM,N1,Unkn,CC_216_B,36.30429443,NaN
C11,FAM,N1,Unkn,CC_216_B,38.32655926,NaN
C13,FAM,N2,Unkn,NO_216_B,NaN,NaN
C14,FAM,N2,Unkn,NO_216_B,NaN,NaN
C15,FAM,N2,Unkn,NO_216_B,NaN,NaN
C16,FAM,N2,Unkn,MI_216_B,NaN,NaN
C17,FAM,N2,Unkn,MI_216_B,39.64006611,NaN
C18,FAM,N2,Unkn,MI_216_B,39.76378634,NaN
C19,FAM,N2,Unkn,CC_216_B,39.50183189,NaN
