Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_224_A,38.08088059,NaN
A02,FAM,N1,Unkn,NO_224_A,NaN,NaN
A03,FAM,N1,Unkn,NO_224_A,NaN,NaN
A05,FAM,N1,Unkn,MI_224_A,35.34991872,NaN
A06,FAM,N1,Unkn,MI_224_A,34.79341108,NaN
A07,FAM,N1,Unkn,MI_224_A,36.85296437,NaN
A09,FAM,N1,Unkn,CC_224_A,NaN,NaN
A10,FAM,N1,Unkn,CC_224_A,NaN,NaN
A11,FAM,N1,Unkn,CC_224_A,38.44110332,NaN
A13,FAM,N2,Unkn,NO_224_A,NaN,NaN
A14,FAM,N2,Unkn,NO_224_A,NaN,NaN
A15,FAM,N2,Unkn,NO_224_A,39.07662557,NaN
A16,FAM,N2,Unkn,MI_224_A,38.38038959,NaN
A17,FAM,N2,Unkn,MI_224_A,37.24947744,NaN
A18,FAM,N2,Unkn,MI_224_A,37.11349189,NaN
A19,FAM,N2,Unkn,CC_224_A,38.60134572,NaN
A20,FAM,N2,Unkn,CC_224_A,39.04869757,NaN
A21,FAM,N2,Unkn,CC_224_A,NaN,NaN
A22,FAM,BCOV,Unkn,NO_224_B,28.42839741,NaN
A23,FAM,BCOV,Unkn,NO_224_B,28.38895134,NaN
A24,FAM,BCOV,Unkn,NO_224_B,28.35618483,NaN
C01,FAM,N1,Unkn,NO_224_B,NaN,NaN
C02,FAM,N1,Unkn,NO_224_B,37.92788989,NaN
C03,FAM,N1,Unkn,NO_224_B,36.87724885,NaN
C05,FAM,N1,Unkn,MI_224_B,37.15607795,NaN
C06,FAM,N1,Unkn,MI_224_B,NaN,NaN
C07,FAM,N1,Unkn,MI_224_B,37.03204576,NaN
C09,FAM,N1,Unkn,CC_224_B,37.48381182,NaN
C10,FAM,N1,Unkn,CC_224_B,38.03710238,NaN
C11,FAM,N1,Unkn,CC_224_B,37.16996131,NaN
C13,FAM,N2,Unkn,NO_224_B,NaN,NaN
C14,FAM,N2,Unkn,NO_224_B,NaN,NaN
C15,FAM,N2,Unkn,NO_224_B,NaN,NaN
C16,FAM,N2,Unkn,MI_224_B,NaN,NaN
C17,FAM,N2,Unkn,MI_224_B,39.5345047,NaN
C18,FAM,N2,Unkn,MI_224_B,NaN,NaN
C19,FAM,N2,Unkn,CC_224_B,NaN,NaN
C20,FAM,N2,Unkn,CC_224_B,39.48003234,NaN
C21,FAM,N2,Unkn,CC_224_B,NaN,NaN
