Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
L01,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L02,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L03,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L05,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L06,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L07,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L09,FAM,N1,Unkn,CC_ZZ_F,39.16887002,NaN
L10,FAM,N1,Unkn,CC_ZZ_F,NaN,NaN
L11,FAM,N1,Unkn,CC_ZZ_F,NaN,NaN
L13,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L14,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L15,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L16,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L17,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L18,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L19,FAM,N2,Unkn,CC_ZZ_F,38.90080495,NaN
L20,FAM,N2,Unkn,CC_ZZ_F,NaN,NaN
L21,FAM,N2,Unkn,CC_ZZ_F,NaN,NaN
L22,FAM,BCOV,Unkn,MI_ZZ_A_RNA,NaN,NaN
L23,FAM,BCOV,Unkn,MI_ZZ_A_RNA,3.560945515,NaN
L24,FAM,BCOV,Unkn,MI_ZZ_A_RNA,3.844448288,NaN
N22,FAM,BCOV,Unkn,CC_ZZ_A_RNA,4.085282658,NaN
N23,FAM,BCOV,Unkn,CC_ZZ_A_RNA,4.302067317,NaN
N24,FAM,BCOV,Unkn,CC_ZZ_A_RNA,4.495995821,NaN
P22,FAM,BCOV,Unkn,H2O_ZZ_A_RNA,3.790412787,NaN
P23,FAM,BCOV,Unkn,H2O_ZZ_A_RNA,4.117639757,NaN
P24,FAM,BCOV,Unkn,H2O_ZZ_A_RNA,3.2492624,NaN
