Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B01,FAM,N1,Unkn,NO_225_A,37.02803484,NaN
B02,FAM,N1,Unkn,NO_225_A,NaN,NaN
B03,FAM,N1,Unkn,NO_225_A,38.05822942,NaN
B05,FAM,N1,Unkn,MI_225_A,38.320556,NaN
B06,FAM,N1,Unkn,MI_225_A,36.32955837,NaN
B07,FAM,N1,Unkn,MI_225_A,36.17364958,NaN
B09,FAM,N1,Unkn,CC_225_A,NaN,NaN
B10,FAM,N1,Unkn,CC_225_A,37.27318109,NaN
B11,FAM,N1,Unkn,CC_225_A,36.72083205,NaN
B13,FAM,N2,Unkn,NO_225_A,NaN,NaN
B14,FAM,N2,Unkn,NO_225_A,38.55348193,NaN
B15,FAM,N2,Unkn,NO_225_A,39.93592217,NaN
B16,FAM,N2,Unkn,MI_225_A,37.53874408,NaN
B17,FAM,N2,Unkn,MI_225_A,39.18053215,NaN
B18,FAM,N2,Unkn,MI_225_A,38.52677044,NaN
B19,FAM,N2,Unkn,CC_225_A,NaN,NaN
B20,FAM,N2,Unkn,CC_225_A,NaN,NaN
B21,FAM,N2,Unkn,CC_225_A,NaN,NaN
B22,FAM,BCOV,Unkn,NO_225_B,28.00936378,NaN
B23,FAM,BCOV,Unkn,NO_225_B,28.00793086,NaN
B24,FAM,BCOV,Unkn,NO_225_B,27.92134023,NaN
D01,FAM,N1,Unkn,NO_225_B,37.33011532,NaN
D02,FAM,N1,Unkn,NO_225_B,NaN,NaN
D03,FAM,N1,Unkn,NO_225_B,NaN,NaN
D05,FAM,N1,Unkn,MI_225_B,36.92925639,NaN
D06,FAM,N1,Unkn,MI_225_B,36.1570808,NaN
D07,FAM,N1,Unkn,MI_225_B,37.27070001,NaN
D09,FAM,N1,Unkn,CC_225_B,36.23126845,NaN
D10,FAM,N1,Unkn,CC_225_B,36.89033864,NaN
D11,FAM,N1,Unkn,CC_225_B,37.08412093,NaN
D13,FAM,N2,Unkn,NO_225_B,NaN,NaN
D14,FAM,N2,Unkn,NO_225_B,NaN,NaN
D15,FAM,N2,Unkn,NO_225_B,NaN,NaN
D16,FAM,N2,Unkn,MI_225_B,38.38207376,NaN
D17,FAM,N2,Unkn,MI_225_B,NaN,NaN
D18,FAM,N2,Unkn,MI_225_B,38.94666481,NaN
D19,FAM,N2,Unkn,CC_225_B,38.93907495,NaN
D20,FAM,N2,Unkn,CC_225_B,39.53804399,NaN
D21,FAM,N2,Unkn,CC_225_B,NaN,NaN
D22,FAM,BCOV,Unkn,MI_225_B,28.23116433,NaN
D23,FAM,BCOV,Unkn,MI_225_B,28.18762292,NaN
D24,FAM,BCOV,Unkn,MI_225_B,28.21819083,NaN
F01,FAM,N1,Unkn,NO_225_C,38.17018464,NaN
F02,FAM,N1,Unkn,NO_225_C,36.56736889,NaN
F03,FAM,N1,Unkn,NO_225_C,37.98514523,NaN
F05,FAM,N1,Unkn,MI_225_C,35.74798332,NaN
F06,FAM,N1,Unkn,MI_225_C,37.74683522,NaN
F07,FAM,N1,Unkn,MI_225_C,36.93792126,NaN
F09,FAM,N1,Unkn,CC_225_C,36.16574937,NaN
F10,FAM,N1,Unkn,CC_225_C,36.79933145,NaN
F11,FAM,N1,Unkn,CC_225_C,36.79642409,NaN
F13,FAM,N2,Unkn,NO_225_C,38.85049063,NaN
F14,FAM,N2,Unkn,NO_225_C,NaN,NaN
F15,FAM,N2,Unkn,NO_225_C,38.49276322,NaN
F16,FAM,N2,Unkn,MI_225_C,37.0848206,NaN
F17,FAM,N2,Unkn,MI_225_C,38.87973436,NaN
F18,FAM,N2,Unkn,MI_225_C,37.79151632,NaN
