Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B01,FAM,N1,Unkn,NO_221_A,38.36819879,NaN
B02,FAM,N1,Unkn,NO_221_A,NaN,NaN
B03,FAM,N1,Unkn,NO_221_A,NaN,NaN
B05,FAM,N1,Unkn,MI_221_A,37.17977024,NaN
B06,FAM,N1,Unkn,MI_221_A,37.7903357,NaN
B07,FAM,N1,Unkn,MI_221_A,36.64887977,NaN
B09,FAM,N1,Unkn,CC_221_A,NaN,NaN
B10,FAM,N1,Unkn,CC_221_A,36.33615815,NaN
B11,FAM,N1,Unkn,CC_221_A,NaN,NaN
B13,FAM,N2,Unkn,NO_221_A,NaN,NaN
B14,FAM,N2,Unkn,NO_221_A,39.60537448,NaN
B15,FAM,N2,Unkn,NO_221_A,NaN,NaN
B16,FAM,N2,Unkn,MI_221_A,38.71506379,NaN
B17,FAM,N2,Unkn,MI_221_A,NaN,NaN
B18,FAM,N2,Unkn,MI_221_A,38.6639893,NaN
B19,FAM,N2,Unkn,CC_221_A,NaN,NaN
B20,FAM,N2,Unkn,CC_221_A,38.08425123,NaN
B21,FAM,N2,Unkn,CC_221_A,NaN,NaN
B22,FAM,BCOV,Unkn,NO_221_B,28.04315004,NaN
B23,FAM,BCOV,Unkn,NO_221_B,28.15549776,NaN
B24,FAM,BCOV,Unkn,NO_221_B,28.27597957,NaN
D01,FAM,N1,Unkn,NO_221_B,37.30005877,NaN
D02,FAM,N1,Unkn,NO_221_B,37.04070984,NaN
D03,FAM,N1,Unkn,NO_221_B,38.284998,NaN
D05,FAM,N1,Unkn,MI_221_B,36.68489342,NaN
D06,FAM,N1,Unkn,MI_221_B,37.87298624,NaN
D07,FAM,N1,Unkn,MI_221_B,36.87676667,NaN
D09,FAM,N1,Unkn,CC_221_B,35.6635276,NaN
D10,FAM,N1,Unkn,CC_221_B,37.69950132,NaN
D11,FAM,N1,Unkn,CC_221_B,36.11376507,NaN
D13,FAM,N2,Unkn,NO_221_B,39.58458906,NaN
D14,FAM,N2,Unkn,NO_221_B,NaN,NaN
